gene	oe_lof_upper	obs_lof	exp_lof	mu_lof	total.ptv.count	total.dn.count	total.inh.count	ccr.ptv.count	ccr.dn.count	ccr.inh.count
ENSG00000104973	0.652	17	39.109	3.3639025e-06	1	0	1	0	0	0
ENSG00000105053	1.039	20	27.959	2.3652675e-06	1	0	1	0	0	0
ENSG00000099866	0.74	1	6.4108	4.64779e-07	7	0	7	0	0	0
ENSG00000131398	0.515	3	15.05	1.41314725e-06	4	0	4	0	0	0
ENSG00000131400	1.631	19	16.973	1.45792e-06	1	0	1	0	0	0
ENSG00000086967	0.964	43	57.496	4.69938e-06	3	0	3	0	0	0
ENSG00000142513	1.513	21	19.96	1.5739975e-06	1	0	1	1	0	1
ENSG00000167748	1.319	7	9.9438	7.1306425e-07	2	0	2	0	0	0
ENSG00000167751	1.362	7	9.6169	6.8742e-07	1	0	1	0	0	0
ENSG00000167755	1.034	5	10.162	8.8970975e-07	1	0	1	0	0	0
ENSG00000129451	1.594	10	10.491	9.8629025e-07	1	0	1	0	0	0
ENSG00000142544	1.513	2	3.9275	2.8312525e-07	2	0	2	0	0	0
ENSG00000105383	1.319	11	13.796	9.8327525e-07	1	0	1	0	0	0
ENSG00000179213	1.83	10	8.4053	5.9504375e-07	1	0	1	0	0	0
ENSG00000127663	0.171	4	53.537	4.28063e-06	3	0	3	3	0	3
ENSG00000105379	1.053	6	11.25	1.158363e-06	1	1	0	0	0	0
ENSG00000254521	1.227	22	25.608	2.5870375e-06	7	0	7	1	0	1
ENSG00000105497	0.91	15	25.377	2.0446725e-06	2	0	2	0	0	0
ENSG00000105509	1.379	19	20.207	1.60674375e-06	1	0	1	1	0	1
ENSG00000161551	1.066	9	14.733	1.178128e-06	2	0	2	0	0	0
ENSG00000256683	0.839	8	17.213	1.8654475e-06	1	0	1	0	0	0
ENSG00000142556	1.007	14	21.733	2.3478475e-06	2	0	2	0	0	0
ENSG00000256087	1.146	24	29.447	3.6697575e-06	3	0	3	0	0	0
ENSG00000105426	0.199	10	85.368	7.916385e-06	3	0	3	1	0	1
ENSG00000167554	1.76	6	6.1328	4.348635e-07	1	0	1	0	0	0
ENSG00000221923	1.693	4	4.952	3.493045e-07	10	0	10	0	0	0
ENSG00000167555	1.674	5	5.8991	4.1906825e-07	1	0	1	0	0	0
ENSG00000258405	1.865	4	3.686	2.6017775e-07	1	0	1	0	0	0
ENSG00000167562	1.95	9	5.322	3.7638925e-07	2	0	2	0	0	0
ENSG00000213020	1.513	2	3.9277	2.7872e-07	1	0	1	0	0	0
ENSG00000204604	1.92	5	3.5916	2.262255e-07	1	0	1	0	0	0
ENSG00000180257	1.933	2	1.1615	2.55337e-07	2	0	2	0	0	0
ENSG00000170954	1.386	1	3.2518	2.136965e-07	1	0	1	0	0	0
ENSG00000197497	1.797	3	3.4832	2.486035e-07	2	0	2	0	0	0
ENSG00000197928	1.1	15	21.006	1.46748425e-06	3	0	3	0	0	0
ENSG00000213799	1.9	4	3.2409	2.3109975e-07	3	0	3	0	0	0
ENSG00000198346	0.915	0	3.2397	2.31016e-07	1	0	1	0	0	0
ENSG00000189068	1.412	12	13.744	9.74783e-07	1	0	1	1	0	1
ENSG00000170909	1.508	5	6.8287	5.762e-07	2	0	2	0	0	0
ENSG00000125505	0.581	5	18.092	1.436413e-06	1	0	1	0	0	0
ENSG00000204577	0.827	13	25.003	1.9053125e-06	1	0	1	0	0	0
ENSG00000244482	0.972	10	17.453	1.49250875e-06	1	0	1	0	0	0
ENSG00000105609	1.411	33	31.261	2.63779e-06	1	0	1	0	0	0
ENSG00000239961	1.448	23	22.496	1.755065e-06	1	0	1	0	0	0
ENSG00000167617	1.855	0	0.37043	2.628075e-08	4	0	4	0	0	0
ENSG00000239998	1.788	25	19.085	1.4852895e-06	2	0	2	0	0	0
ENSG00000104974	1.609	27	23.076	1.675e-06	5	0	5	0	0	0
ENSG00000104972	1.055	25	33.093	2.6547075e-06	2	0	2	0	0	0
ENSG00000186818	1.336	20	21.745	1.549576e-06	1	0	1	0	0	0
ENSG00000242019	1.733	6	6.3289	4.467895e-07	1	0	1	0	0	0
ENSG00000125498	1.871	19	13.791	1.0751825e-06	1	0	1	0	0	0
ENSG00000189013	1.148	3	6.7376	5.4479375e-07	1	0	1	0	0	0
ENSG00000240403	1.871	15	11.201	8.8143525e-07	6	0	6	0	0	0
ENSG00000088053	1.609	16	14.992	1.2337045e-06	2	0	2	1	0	1
ENSG00000131037	1.027	28	37.395	2.9933925e-06	1	0	1	0	0	0
ENSG00000125503	0.431	10	39.349	3.5108e-06	1	0	1	0	0	0
ENSG00000080031	1.148	46	51.244	5.3460975e-06	6	0	6	0	0	0
ENSG00000180089	1.913	7	5.1003	3.6674125e-07	3	0	3	0	0	0
ENSG00000180061	1.719	11	10.22	7.3460475e-07	1	0	1	0	0	0
ENSG00000090971	1.796	3	3.4913	3.6268775e-07	1	0	1	0	0	0
ENSG00000187550	1.638	7	7.7597	6.780735e-07	2	0	2	0	0	0
ENSG00000179943	0.59	2	10.668	9.0354525e-07	1	0	1	0	0	0
ENSG00000185792	1.309	37	37.191	3.2074575e-06	2	0	2	0	0	0
ENSG00000160505	0.776	20	37.435	2.9592225e-06	1	0	1	0	0	0
ENSG00000179709	1.263	38	39.434	3.1588825e-06	2	0	2	0	0	0
ENSG00000171487	0.795	29	49.756	4.2305475e-06	1	0	1	0	0	0
ENSG00000018869	1.75	5	5.4207	3.85384e-07	1	0	1	0	0	0
ENSG00000196263	0.867	12	22.424	1.6838775e-06	3	0	3	0	0	0
ENSG00000197016	1.551	27	23.975	1.918545e-06	2	0	2	0	0	0
ENSG00000105146	0.726	4	12.61	9.17699e-07	3	0	3	0	0	0
ENSG00000188785	1.068	1	4.4118	3.15034e-07	1	0	1	0	0	0
ENSG00000186272	1.322	1	3.4601	2.288385e-07	1	0	1	0	0	0
ENSG00000186230	1.68	2	3.2487	2.313845e-07	8	0	8	0	0	0
ENSG00000105136	1.446	4	6.2178	4.3059225e-07	2	0	2	0	0	0
ENSG00000152439	1.447	9	10.804	7.6070125e-07	3	0	3	0	0	0
ENSG00000121406	0.896	0	3.3138	3.4784725e-07	2	0	2	0	0	0
ENSG00000183647	1.831	3	3.2342	2.321215e-07	3	0	3	0	0	0
ENSG00000121417	1.75	13	11.373	1.11513125e-06	1	0	1	0	0	0
ENSG00000204519	1.622	2	3.4962	2.4912275e-07	1	0	1	0	0	0
ENSG00000152443	1.855	3	3.0157	2.1629275e-07	1	0	1	0	0	0
ENSG00000083828	1.712	0	1.0358	1.91218e-07	1	0	1	0	0	0
ENSG00000178935	1.908	4	3.1018	2.214015e-07	3	0	3	0	0	0
ENSG00000204514	1.717	2	3.0752	2.2044675e-07	3	0	3	0	0	0
ENSG00000196724	1.527	14	14.269	1.31703575e-06	5	0	5	0	0	0
ENSG00000176293	1.165	23	27.968	2.67665e-06	10	0	10	0	0	0
ENSG00000171606	0.473	7	27.776	2.4523675e-06	1	0	1	1	0	1
ENSG00000198131	1.577	5	6.4504	6.0837675e-07	2	0	2	0	0	0
ENSG00000182318	1.208	13	17.112	1.830775e-06	3	1	2	0	0	0
ENSG00000121410	1.208	15	19.119	1.52902375e-06	2	0	2	0	0	0
ENSG00000152475	1.678	9	9.0557	9.7453175e-07	2	0	2	0	0	0
ENSG00000083807	1.207	24	27.958	2.4061375e-06	1	0	1	0	0	0
ENSG00000119574	1.13	9	13.895	1.39304725e-06	1	0	1	0	0	0
ENSG00000125650	1.749	6	6.2145	6.8388575e-07	1	0	1	0	0	0
ENSG00000205744	0.677	16	35.914	2.804285e-06	1	0	1	0	0	0
ENSG00000174837	1.137	37	42.804	3.7384325e-06	3	0	3	0	0	0
ENSG00000237247	1.934	1	0.38193	2.7468325e-08	1	0	1	0	0	0
ENSG00000104880	0.451	14	48.518	4.07695e-06	1	0	1	1	0	1
ENSG00000104883	1.66	11	10.729	1.04319e-06	2	0	2	0	0	0
ENSG00000198723	1.776	23	17.935	1.27954925e-06	1	0	1	0	0	0
ENSG00000032444	0.617	31	67.841	6.5316625e-06	1	0	1	1	0	1
ENSG00000076826	0.164	3	47.272	4.5511425e-06	1	1	0	0	0	0
ENSG00000104921	1.368	18	19.51	1.59384625e-06	1	0	1	0	0	0
ENSG00000076984	0.232	1	20.411	1.61709525e-06	1	0	1	0	0	0
ENSG00000104976	0.858	3	9.0352	6.4425525e-07	2	0	2	0	0	0
ENSG00000131142	1.072	4	8.5324	7.04505e-07	1	0	1	1	0	1
ENSG00000142449	0.743	90	144.34	1.27268175e-05	3	0	3	1	0	1
ENSG00000090661	1.679	30	24.122	2.3022875e-06	1	0	1	0	0	0
ENSG00000186994	1.053	15	21.93	1.8885625e-06	1	0	1	0	0	0
ENSG00000167772	1.283	18	20.805	1.970135e-06	1	0	1	0	0	0
ENSG00000142303	0.33	12	58.954	5.2395675e-06	1	0	1	1	0	1
ENSG00000181143	0.759	232	340.64	2.6342725e-05	9	0	9	0	0	0
ENSG00000116014	0.648	2	9.7161	6.9678325e-07	2	0	2	0	0	0
ENSG00000174667	1.931	2	1.2124	8.335135e-08	4	0	4	0	0	0
ENSG00000188321	1.827	7	6.3045	4.556335e-07	1	0	1	0	0	0
ENSG00000198028	1.103	10	15.372	1.09372475e-06	3	0	3	0	0	0
ENSG00000196605	1.891	8	6.1971	4.38917e-07	7	0	7	0	0	0
ENSG00000065268	0.248	1	19.101	1.4866295e-06	1	0	1	0	0	0
ENSG00000080573	0.605	51	106.52	8.9225575e-06	2	0	2	1	0	1
ENSG00000115539	1.35	9	11.616	8.1832125e-07	1	0	1	0	0	0
ENSG00000205795	1.854	1	1.3583	9.51333e-08	1	0	1	0	0	0
ENSG00000170485	0.133	2	47.164	3.6486525e-06	1	0	1	1	0	1
ENSG00000204634	0.697	30	58.401	5.84508e-06	2	0	2	1	0	1
ENSG00000175874	1.497	7	8.6785	7.6431925e-07	1	0	1	0	0	0
ENSG00000115598	0.989	21	30.585	2.7146725e-06	3	1	2	0	0	0
ENSG00000135953	1.535	14	14.188	1.1507585e-06	7	0	7	0	0	0
ENSG00000170417	0.736	3	10.528	9.7265575e-07	1	0	1	1	0	1
ENSG00000144057	0.707	7	18.609	1.49823725e-06	1	0	1	0	0	0
ENSG00000196228	1.926	22	14.29	1.01211875e-06	1	0	1	1	0	1
ENSG00000198203	1.273	14	17.19	1.646324e-06	2	0	2	0	0	0
ENSG00000135968	0.414	26	87.245	7.42092e-06	1	0	1	0	0	0
ENSG00000169756	0.762	6	15.548	1.59900525e-06	1	0	1	0	0	0
ENSG00000153201	0.142	11	128.53	1.15747525e-05	1	0	1	0	0	0
ENSG00000163006	0.913	22	34.399	2.6811725e-06	1	0	1	0	0	0
ENSG00000135960	0.906	13	22.806	1.92089e-06	1	1	0	0	0	0
ENSG00000172985	0.527	8	27.377	2.10581e-06	1	0	1	0	0	0
ENSG00000150873	1.739	6	6.2865	5.358995e-07	2	0	2	0	0	0
ENSG00000153208	0.748	25	46.68	4.552985e-06	1	0	1	0	0	0
ENSG00000153214	1.029	24	32.788	2.32825e-06	2	0	2	0	0	0
ENSG00000169629	1.068	13	19.353	1.66064525e-06	3	0	3	0	0	0
ENSG00000144130	0.93	17	27.417	2.083365e-06	2	0	2	0	0	0
ENSG00000144134	1.565	6	7.384	8.50699e-07	1	0	1	0	0	0
ENSG00000115084	0.832	17	30.649	2.569785e-06	1	0	1	0	0	0
ENSG00000088205	0.452	8	31.928	2.779495e-06	1	0	1	1	0	1
ENSG00000019169	1.34	31	31.226	2.6734675e-06	2	0	2	1	0	1
ENSG00000144120	1.279	4	7.1213	5.182785e-07	2	0	2	0	0	0
ENSG00000144118	1.018	4	8.9885	7.44973e-07	1	0	1	0	0	0
ENSG00000155438	0.956	8	15.092	1.349045e-06	1	0	1	0	0	0
ENSG00000155052	0.289	12	67.241	6.2810825e-06	1	1	0	0	0	0
ENSG00000172554	1.118	25	31.22	2.58754e-06	2	0	2	0	0	0
ENSG00000136732	1.205	2	5.1789	3.755015e-07	1	0	1	0	0	0
ENSG00000163161	0.786	24	42.96	4.62434e-06	3	0	3	0	0	0
ENSG00000115718	0.864	11	21.07	1.847525e-06	1	0	1	1	0	1
ENSG00000144230	1.463	7	8.9098	7.957925e-07	1	0	1	0	0	0
ENSG00000173349	1.873	1	1.2024	8.655395e-08	7	0	7	0	0	0
ENSG00000136709	0.213	10	79.597	8.9043e-06	1	1	0	0	0	0
ENSG00000152082	1.565	2	3.7258	2.68469e-07	1	0	1	0	0	0
ENSG00000136710	1.78	10	8.9293	6.5266375e-07	2	0	2	0	0	0
ENSG00000196834	1.912	11	7.7941	6.521445e-07	8	0	8	0	0	0
ENSG00000136698	1.247	2	4.9933	4.4292025e-07	1	0	1	0	0	0
ENSG00000173272	1.961	6	2.8938	2.0547225e-07	1	0	1	0	0	0
ENSG00000183840	1.81	12	10.035	7.2525825e-07	4	0	4	0	0	0
ENSG00000121988	0.947	40	55.002	4.8422575e-06	2	0	2	1	0	1
ENSG00000115850	0.358	19	77.964	6.94857e-06	1	0	1	0	0	0
ENSG00000115866	0.682	14	32.077	2.8392925e-06	1	0	1	0	0	0
ENSG00000168702	0.317	63	244.88	2.1012875e-05	1	0	1	0	0	0
ENSG00000121964	1.175	14	18.632	1.7589175e-06	2	0	2	0	0	0
ENSG00000115705	1.107	36	42.93	3.7866725e-06	2	0	2	0	0	0
ENSG00000184898	1.119	2	5.603	3.9153125e-07	5	0	5	0	0	0
ENSG00000123609	1.119	10	15.155	1.21201325e-06	1	0	1	1	0	1
ENSG00000123610	1.228	11	14.822	1.16122725e-06	1	0	1	0	0	0
ENSG00000080345	0.113	6	105.05	8.62022e-06	1	1	0	0	0	0
ENSG00000115159	0.86	22	36.517	3.0181825e-06	2	0	2	1	0	1
ENSG00000136542	0.981	26	36.761	3.28166e-06	1	0	1	0	0	0
ENSG00000007001	0.856	5	12.282	1.311793e-06	1	0	1	0	0	0
ENSG00000153237	1.512	42	35.924	2.7913875e-06	2	0	2	0	0	0
ENSG00000144283	0.613	29	64.531	6.7229475e-06	1	0	1	0	0	0
ENSG00000123636	0.613	5	17.164	1.0116665e-05	1	1	0	0	0	0
ENSG00000054219	0.92	77	101.14	8.520725e-06	1	0	1	0	0	0
ENSG00000153246	0.868	60	85.685	6.7011725e-06	3	1	2	0	0	0
ENSG00000115221	1.234	35	37.606	3.150005e-06	2	0	2	0	0	0
ENSG00000197635	0.616	23	52.863	3.9186625e-06	1	0	1	0	0	0
ENSG00000078098	1.1	47	54.476	4.2653875e-06	1	0	1	1	0	1
ENSG00000115271	1.146	7	11.47	1.113875e-06	1	0	1	0	0	0
ENSG00000115290	0.496	8	29.122	2.465265e-06	3	1	2	0	0	0
ENSG00000169507	1.698	19	16.195	1.3331325e-06	4	0	4	0	0	0
ENSG00000115339	0.863	18	30.939	2.725895e-06	2	0	2	0	0	0
ENSG00000123607	0.852	53	78.175	6.5862675e-06	2	0	2	0	0	0
ENSG00000163072	1.059	24	31.874	2.8131625e-06	1	0	1	0	0	0
ENSG00000163093	0.89	12	21.838	1.709505e-06	1	0	1	0	0	0
ENSG00000239474	0.795	10	21.326	1.648267e-06	1	0	1	0	0	0
ENSG00000138399	1.371	42	39.63	3.5886875e-06	1	0	1	0	0	0
ENSG00000138398	0.32	7	41.124	4.344615e-06	1	1	0	0	0	0
ENSG00000154479	1.178	25	29.642	2.893395e-06	2	0	2	0	0	0
ENSG00000071967	0.891	5	11.801	9.919015e-07	1	0	1	0	0	0
ENSG00000172878	1.111	11	16.382	1.258662e-06	1	0	1	0	0	0
ENSG00000091436	0.681	21	44.433	3.52822e-06	1	0	1	0	0	0
ENSG00000144306	1.143	13	18.077	1.3818415e-06	1	0	1	0	0	0
ENSG00000163328	0.974	30	41.783	3.624365e-06	2	0	2	0	0	0
ENSG00000214842	1.179	32	36.451	2.969105e-06	5	0	5	0	0	0
ENSG00000128713	1.533	5	6.6885	4.7910025e-07	1	0	1	0	0	0
ENSG00000128645	1.206	5	8.7029	6.502015e-07	1	0	1	0	0	0
ENSG00000196659	1.128	14	19.398	1.667161e-06	3	0	3	0	0	0
ENSG00000197557	0.999	13	20.68	1.7425025e-06	1	0	1	0	0	0
ENSG00000128655	1.404	52	46.671	4.224685e-06	1	1	0	0	0	0
ENSG00000079156	0.207	6	57.118	5.0871425e-06	1	1	0	0	0	0
ENSG00000155657	0.297	260	969.16	0.000127794125	2	0	2	1	0	1
ENSG00000144331	0.775	8	18.629	1.73597e-06	1	0	1	0	0	0
ENSG00000185013	1.061	18	25.157	2.12926e-06	1	0	1	0	0	0
ENSG00000163012	1.247	24	27.074	2.04015e-06	3	0	3	0	0	0
ENSG00000128694	0.995	9	15.79	1.250287e-06	1	0	1	0	0	0
ENSG00000138379	0.523	3	14.839	1.36216025e-06	1	0	1	1	0	1
ENSG00000187699	1.939	3	1.7334	1.21352075e-07	1	0	1	0	0	0
ENSG00000115419	0.323	6	36.614	3.5072825e-06	1	1	0	0	0	0
ENSG00000118997	0.837	140	192.4	1.74334e-05	13	0	13	4	0	4
ENSG00000183891	1.279	3	6.0142	4.22636e-07	1	0	1	0	0	0
ENSG00000118965	0.831	47	72.156	6.66851e-06	2	0	2	0	0	0
ENSG00000162971	1.236	17	20.627	2.008995e-06	1	0	1	0	0	0
ENSG00000162972	1.281	10	13.229	9.62589e-07	1	0	1	1	0	1
ENSG00000138356	0.936	59	78.306	7.4006525e-06	2	0	2	1	0	1
ENSG00000240344	0.398	0	7.5193	6.7450575e-07	1	0	1	0	0	0
ENSG00000003400	1.342	20	21.659	1.82776e-06	3	0	3	0	0	0
ENSG00000155749	1.462	32	29.397	2.2255725e-06	1	0	1	0	0	0
ENSG00000115993	0.824	30	49.409	5.261175e-06	1	0	1	0	0	0
ENSG00000155754	0.879	17	29.023	5.1477775e-06	1	0	1	1	0	1
ENSG00000138395	1.472	26	24.503	2.16477e-06	1	0	1	0	0	0
ENSG00000163596	0.64	10	26.511	2.101455e-06	1	0	1	0	0	0
ENSG00000183671	1.481	9	10.533	1.0056365e-06	6	0	6	0	0	0
ENSG00000204186	0.46	12	42.255	3.2389475e-06	1	0	1	1	0	1
ENSG00000232125	1.291	29	30.639	2.691725e-06	1	0	1	0	0	0
ENSG00000144410	1.78	27	20.53	1.7056525e-06	1	0	1	0	0	0
ENSG00000144401	1.181	6	10.021	8.67918e-07	1	0	1	0	0	0
ENSG00000118961	0.919	8	15.707	1.52212275e-06	1	0	1	0	0	0
ENSG00000188674	1.631	15	14.017	1.29938125e-06	2	0	2	0	0	0
ENSG00000144407	1.392	30	29.225	2.5371225e-06	2	0	2	0	0	0
ENSG00000144406	0.303	38	164.6	1.6791875e-05	1	0	1	0	0	0
ENSG00000084674	0.461	56	151.72	1.31097225e-05	1	0	1	0	0	0
ENSG00000115365	1.23	19	22.666	1.85456e-06	1	0	1	0	0	0
ENSG00000218819	0.527	18	50.622	3.9320625e-06	1	0	1	0	0	0
ENSG00000030419	0.272	2	23.17	2.112175e-06	4	0	4	0	0	0
ENSG00000144451	1.708	45	33.664	2.8577175e-06	1	0	1	0	0	0
ENSG00000138376	1.358	36	35.02	3.0108125e-06	1	0	1	1	0	1
ENSG00000144452	0.478	50	132.53	1.214241e-05	2	0	2	0	0	0
ENSG00000138363	1.248	30	32.592	2.84549e-06	1	0	1	0	0	0
ENSG00000118242	1.491	11	12.155	1.19338725e-06	2	0	2	0	0	0
ENSG00000115425	1.288	13	16.048	1.5006995e-06	1	0	1	1	0	1
ENSG00000079308	0.363	18	73.555	6.8750375e-06	1	0	1	0	0	0
ENSG00000135926	1.117	15	20.67	1.926585e-06	1	0	1	1	0	1
ENSG00000127838	1.287	16	18.881	1.53860475e-06	1	0	1	0	0	0
ENSG00000127831	0.861	29	45.938	3.8677425e-06	3	0	3	0	0	0
ENSG00000115568	0.792	34	57.174	6.0519425e-06	1	0	1	0	0	0
ENSG00000135929	1.376	28	27.895	2.790215e-06	3	0	3	0	0	0
ENSG00000181378	0.783	57	90.811	7.352915e-06	1	0	1	0	0	0
ENSG00000115657	0.977	35	47.481	4.417645e-06	7	0	7	0	0	0
ENSG00000175084	0.596	8	24.204	2.3676125e-06	1	0	1	1	0	1
ENSG00000123989	0.506	6	23.383	2.398265e-06	1	0	1	0	0	0
ENSG00000116120	0.558	10	30.372	2.79926e-06	1	0	1	0	0	0
ENSG00000124003	1.548	15	14.849	1.30028575e-06	1	0	1	0	0	0
ENSG00000135900	1.644	13	12.384	8.7215575e-07	1	0	1	0	0	0
ENSG00000124019	1.721	8	7.9551	8.6217275e-07	1	0	1	0	0	0
ENSG00000169031	0.522	38	95.406	8.18271e-06	1	0	1	0	0	0
ENSG00000153820	0.321	12	60.536	5.4486075e-06	1	0	1	0	0	0
ENSG00000204128	1.692	1	2.2237	1.59160175e-07	4	0	4	0	0	0
ENSG00000135914	1.334	16	18.213	2.001625e-06	4	0	4	0	0	0
ENSG00000135931	1.053	30	38.648	3.04984e-06	1	0	1	0	0	0
ENSG00000156973	1.018	5	10.325	1.0035595e-06	1	0	1	0	0	0
ENSG00000144535	0.411	6	28.796	3.9786275e-06	1	1	0	0	0	0
ENSG00000163283	1.295	21	23.358	2.3639275e-06	2	0	2	0	0	0
ENSG00000163286	1.315	18	20.29	1.6379155e-06	6	0	6	0	0	0
ENSG00000163295	1.486	26	24.266	2.1981025e-06	9	0	9	0	0	0
ENSG00000196811	1.314	26	27.454	3.1384475e-06	1	0	1	0	0	0
ENSG00000085982	0.91	48	67.075	5.4342025e-06	2	0	2	0	0	0
ENSG00000242515	1.742	25	19.769	1.8821975e-06	1	0	1	0	0	0
ENSG00000185038	0.747	46	78.75	6.4572925e-06	11	0	11	0	0	0
ENSG00000144481	1.039	50	60.889	5.6968425e-06	2	0	2	0	0	0
ENSG00000224361	1.895	2	1.7945	1.26125825e-07	3	0	3	0	0	0
ENSG00000071677	1.858	1	1.3271	9.4324275e-08	1	0	1	0	0	0
ENSG00000132329	1.122	2	5.5886	4.00325e-07	1	0	1	0	0	0
ENSG00000144488	0.938	20	30.979	2.622715e-06	5	1	4	1	0	1
ENSG00000144485	1.38	2	4.4401	3.18853e-07	1	0	1	0	0	0
ENSG00000204104	0.737	19	37.807	3.448155e-06	1	0	1	0	0	0
ENSG00000220256	1.745	2	2.9388	2.0932475e-07	1	0	1	0	0	0
ENSG00000205639	1.153	18	23.154	1.7183825e-06	1	0	1	0	0	0
ENSG00000163026	0.782	8	18.45	1.41113725e-06	2	0	2	0	0	0
ENSG00000144504	1.214	38	41.042	3.37077e-06	4	0	4	0	0	0
ENSG00000178623	1.595	3	4.5615	5.622975e-07	1	0	1	1	0	1
ENSG00000172478	1.315	7	9.9768	9.0679475e-07	1	0	1	1	0	1
ENSG00000115687	0.966	40	53.926	4.8395775e-06	4	0	4	0	0	0
ENSG00000146205	1.371	60	54.265	4.685645e-06	3	0	3	0	0	0
ENSG00000006607	1.183	56	59.132	5.0851325e-06	2	0	2	1	0	1
ENSG00000176720	1.017	2	6.1818	4.423005e-07	1	0	1	0	0	0
ENSG00000180902	0.581	6	20.371	1.56888875e-06	1	0	1	0	0	0
ENSG00000204099	1.606	10	10.393	8.9182025e-07	2	0	2	1	0	1
ENSG00000188011	1.927	2	1.29	9.28017e-08	2	0	2	0	0	0
ENSG00000216921	1.931	3	1.9354	2.3830225e-07	1	0	1	0	0	0
ENSG00000198399	0.491	41	108.39	9.830575e-06	2	0	2	0	0	0
ENSG00000115138	1.384	7	9.4564	8.328435e-07	4	0	4	0	0	0
ENSG00000138101	0.757	19	36.842	3.9786275e-06	1	0	1	1	0	1
ENSG00000157833	0.494	4	18.534	1.76813e-06	2	0	2	0	0	0
ENSG00000173567	1.143	37	42.577	3.7076125e-06	3	0	3	0	0	0
ENSG00000157856	1.041	35	44.564	3.58852e-06	3	0	3	0	0	0
ENSG00000138100	1.687	24	19.842	1.5530265e-06	3	0	3	0	0	0
ENSG00000084734	1.149	31	36.415	3.5652375e-06	8	0	8	0	0	0
ENSG00000171174	1.529	13	13.451	9.4669325e-07	2	0	2	0	0	0
ENSG00000163803	1.226	107	102.49	8.90765e-06	1	0	1	0	0	0
ENSG00000171103	1.015	15	22.757	1.9247425e-06	2	0	2	0	0	0
ENSG00000189350	1.075	29	36.771	3.0339275e-06	9	0	9	0	0	0
ENSG00000162949	1.126	37	43.234	3.50879e-06	1	0	1	1	0	1
ENSG00000158089	1.097	29	36.039	3.27094e-06	2	0	2	0	0	0
ENSG00000018699	0.784	30	51.916	4.309775e-06	1	0	1	0	0	0
ENSG00000171853	1.193	26	30.233	2.553705e-06	2	0	2	0	0	0
ENSG00000151360	1.483	23	21.958	2.09375e-06	5	0	5	0	0	0
ENSG00000008869	0.632	54	107.2	1.14618575e-05	3	1	2	0	0	0
ENSG00000003509	1.582	27	23.494	2.240145e-06	1	0	1	0	0	0
ENSG00000115828	1.534	22	20.445	2.011005e-06	5	0	5	0	0	0
ENSG00000115841	1.556	33	28.33	2.3079825e-06	7	0	7	0	0	0
ENSG00000143891	1.495	16	16.223	1.2954115e-06	2	0	2	0	0	0
ENSG00000205111	1.665	19	16.578	1.4794605e-06	5	0	5	0	0	0
ENSG00000205086	1.61	5	6.2635	4.47292e-07	1	0	1	0	0	0
ENSG00000115944	1.897	8	6.0975	5.9725475e-07	3	0	3	0	0	0
ENSG00000162882	1.141	15	20.248	2.0637675e-06	3	0	3	1	0	1
ENSG00000152527	0.938	63	82.861	7.4227625e-06	1	0	1	0	0	0
ENSG00000119729	0.441	1	10.756	8.9982675e-07	1	0	1	0	0	0
ENSG00000171150	0.466	4	19.634	1.917875e-06	1	0	1	0	0	0
ENSG00000222005	1.961	6	2.898	4.969725e-07	1	0	1	0	0	0
ENSG00000095002	0.334	9	46.976	4.1625425e-06	1	0	1	0	0	0
ENSG00000116062	0.498	18	53.613	5.7246475e-06	1	1	0	0	0	0
ENSG00000170820	1.122	16	21.652	1.782535e-06	1	0	1	0	0	0
ENSG00000115239	0.873	13	23.67	2.0131825e-06	1	0	1	0	0	0
ENSG00000214595	0.453	34	99.826	9.467435e-06	1	1	0	0	0	0
ENSG00000162994	1.356	31	30.862	2.785525e-06	1	0	1	0	0	0
ENSG00000162927	1.04	25	33.56	2.932255e-06	2	0	2	0	0	0
ENSG00000170264	1.014	24	33.279	3.5481525e-06	2	0	2	0	0	0
ENSG00000115902	0.637	5	16.502	1.338325e-06	1	0	1	0	0	0
ENSG00000143971	0.519	10	32.687	2.48101e-06	1	0	1	0	0	0
ENSG00000134326	1.439	10	11.747	8.3808625e-07	2	0	2	0	0	0
ENSG00000169605	1.704	9	8.8543	6.24574e-07	2	0	2	0	0	0
ENSG00000198380	0.338	8	42.687	4.1839825e-06	2	1	1	1	0	1
ENSG00000244617	1.288	4	7.0711	6.171705e-07	1	0	1	0	0	0
ENSG00000116031	1.292	10	13.115	1.076891e-06	7	0	7	0	0	0
ENSG00000124370	1.344	3	5.6912	5.1256675e-07	3	0	3	0	0	0
ENSG00000124374	1.454	5	7.1292	6.6324975e-07	2	1	1	2	1	1
ENSG00000135636	0.777	75	117.01	1.03188375e-05	2	0	2	0	0	0
ENSG00000003137	0.29	1	16.349	1.190188e-06	3	0	3	3	0	3
ENSG00000144036	0.396	12	49.057	4.662195e-06	1	0	1	1	0	1
ENSG00000144040	0.769	10	22.07	2.0182075e-06	1	0	1	0	0	0
ENSG00000163013	0.25	3	31.013	2.58084e-06	1	0	1	1	0	1
ENSG00000144048	1.091	12	17.82	1.41214225e-06	2	0	2	0	0	0
ENSG00000163170	1.565	2	3.725	5.8961675e-07	1	1	0	0	0	0
ENSG00000188687	0.702	25	49.763	4.28465e-06	1	0	1	0	0	0
ENSG00000115282	1.312	25	26.608	2.2986025e-06	1	0	1	1	0	1
